id,y
10001,5.359797731897732
10002,94.50266666666667
10003,87.19406666666667
10004,60.908569943068635
10005,53.070381671725926
10006,15.70355408008931
10007,80.153
10008,46.19915707070707
10009,0.614945238095238
10010,62.77783333333333
10011,31.575842857142856
10012,178.14395833333333
10013,63.7435
10014,10.7898
10015,54.31641666666666
10016,119.32716666666667
10017,120.38906666666666
10018,18.326
10019,119.44479926739929
10020,100.90605135583593
10021,0.20434015151515153
10022,62.95646666666667
10023,39.54406152848653
10024,70.17526908492172
10025,75.74416666666667
10026,121.44816666666665
10027,37.08967066581042
10028,57.169043650793654
10029,114.39013333333334
10030,66.02176731601733
10031,1.1843972307741422
10032,51.161
10033,45.038
10034,139.3706
10035,109.25965
10036,0.019
10037,154.747
10038,15.299416666666666
10039,23.140849999999997
10040,3.9137517857142856
10041,2.0208915647261234
10042,45.235322641126224
10043,2.520088888888889
10044,36.203
10045,15.762
10046,70.756
10047,104.63
10048,75.98162081368199
10049,26.500909523809526
10050,161.56036666666668
10051,80.41370476190477
10052,32.16891524064171
10053,20.355833333333337
10054,103.26088922466417
10055,29.97
10056,12.268
10057,111.50275095157771
10058,20.90217857142857
10059,49.98062273138635
10060,36.775
10061,72.43363746031746
10062,71.613
10063,28.0303
10064,14.8
10065,61.667166639227595
10066,0.05357142857142857
10067,79.149
10068,143.8422253968254
10069,104.0705
10070,138.82014285714283
10071,41.006
10072,18.82
10073,65.1051
10074,114.29950561787453
10075,46.59565744161985
10076,85.91461904761906
10077,1.605
10078,31.35082922355422
10079,106.13293144702523
10080,86.982
10081,118.03535305111558
10082,87.24828571428571
10083,20.4135
10084,52.8950792967693
10085,7.5425114219114215
10086,57.006416666666674
10087,12.574
10088,127.375158382501
10089,13.029633333333335
10090,27.885716666666664
10091,61.204
10092,2.9042776648351647
10093,111.36205144158684
10094,108.107
10095,89.52111666666666
10096,74.20225
10097,102.5375666666667
10098,22.72760714285714
10099,150.8077869047619
10100,15.482
10101,76.39275631584763
10102,6.267665173932822
10103,58.944180267191655
10104,5.6124
10105,0.938
10106,46.585550000000005
10107,22.48759333333333
10108,2.176
10109,2.5706666666666664
10110,45.88624393939394
10111,26.299899999999997
10112,73.537
10113,68.65540075467723
10114,1.589580808080808
10115,37.768
10116,75.134
10117,67.27
10118,4.904826312576313
10119,43.59872136889795
10120,27.487035012210004
10121,37.407
10122,64.748
10123,68.72266919191918
10124,8.86275
10125,0.0
10126,28.900281746031744
10127,7.587098051948052
10128,1.862065155677656
10129,59.194380071387464
10130,44.58389746309245
10131,60.81121476295465
10132,50.25775
10133,85.14974752567694
10134,0.022
10135,55.35359848484848
10136,0.3619167748917749
10137,8.313
10138,144.3571666666667
10139,0.2240833333333333
10140,121.22379530241002
10141,76.05716666666666
10142,27.589
10143,0.5718139012866195
10144,6.4116261904761895
10145,50.44616666666667
10146,36.453
10147,11.736
10148,22.357400000000002
10149,4.014
10150,174.00145155122658
10151,137.59789999999998
10152,38.85199999999998
10153,23.98739523809524
10154,56.59966258741258
10155,57.251676262626255
10156,45.922324572649565
10157,70.66672509532603
10158,39.37562854776587
10159,29.739
10160,5.5545
10161,85.11739523809524
10162,5.556
10163,19.5504
10164,65.85398537018537
10165,34.533
10166,123.85197222222222
10167,61.90527492769659
10168,54.585
10169,67.30288556149733
10170,36.49123809523809
10171,35.261333333333326
10172,80.92394999999999
10173,60.440510226488485
10174,1.751
10175,82.459
10176,85.40486904761904
10177,4.934
10178,37.761
10179,130.24149196297128
10180,12.675
10181,114.90555788780753
10182,23.053666666666665
10183,0.19983333333333334
10184,2.3379439074693424
10185,112.96509812409812
10186,65.726
10187,2.489
10188,50.00535296704589
10189,48.26842857142857
10190,42.398060826458654
10191,18.820757236846557
10192,66.33370456837261
10193,55.98953333333333
10194,35.859
10195,19.442
10196,152.0831782883783
10197,35.54123333333334
10198,130.84476785714284
10199,123.781
10200,0.15798571428571428
10201,120.06009523809524
10202,36.48023571428571
10203,12.522333333333334
10204,16.389
10205,62.111527522949046
10206,83.38246428571429
10207,93.26228571428571
10208,121.13506178592651
10209,54.020854464700875
10210,14.288
10211,84.542
10212,55.30408787376688
10213,99.59987777777779
10214,31.549
10215,2.0826804426129426
10216,106.427
10217,0.07235681818181819
10218,11.503166666666665
10219,41.451800000000006
10220,77.28623849206349
10221,181.61441280470427
10222,31.313
10223,99.22820000000002
10224,46.48018614130816
10225,91.2989523809524
10226,10.1965
10227,1.7014136050619837
10228,47.733909531792804
10229,102.35585
10230,82.803
10231,169.412
10232,180.33783333333335
10233,130.20583333333332
10234,34.835815887148875
10235,4.9
10236,8.979833333333332
10237,34.174099999999996
10238,58.595
10239,6.382
10240,110.03506315442814
10241,116.25962238847492
10242,43.08646194083695
10243,101.9878675935176
10244,6.4485875
10245,58.681333333333335
10246,84.18935270108827
10247,13.02205476190476
10248,57.533966666666664
10249,56.37156984126984
10250,14.576457142857146
10251,37.344
10252,118.51475
10253,87.36489285714289
10254,21.13027359307359
10255,50.676165012391614
10256,14.546782539682539
10257,5.912864718614719
10258,186.81196428571428
10259,169.94623706709962
10260,165.75770238095234
10261,33.039
10262,24.764166666666664
10263,86.346
10264,5.469
10265,81.3365
10266,124.64512678571427
10267,101.20999463047477
10268,36.170314285714284
10269,202.9120694542914
10270,31.229577380952367
10271,107.266275
10272,95.77103333333332
10273,13.80968531746032
10274,89.1184503968254
10275,82.0837712121212
10276,3.989
10277,53.04627576484294
10278,11.249
10279,1.795
10280,17.037
10281,20.4055
10282,98.11208333333333
10283,115.53201948329446
10284,53.057871786757985
10285,145.7070923343266
10286,115.65358943001445
10287,33.80201893939394
10288,2.0438313525242875
10289,1.3988879592629593
10290,61.602066666666666
10291,53.23450578164643
10292,41.988142010603774
10293,35.465
10294,53.43525
10295,26.297666666666665
10296,15.834
10297,39.900875
10298,46.899069767062166
10299,108.32790953770136
10300,3.2619886105724323
10301,5.688366666666667
10302,83.07079166666666
10303,134.49016666666668
10304,80.661
10305,65.899
10306,82.6965
10307,93.8717005592447
10308,13.6315
10309,67.74786666666667
10310,165.59366666666668
10311,9.374480392156864
10312,89.02720512820511
10313,15.80515717477397
10314,33.650875900025895
10315,201.7412651404152
10316,131.9681647727273
10317,0.701
10318,89.789
10319,4.378242857142857
10320,6.995480392156864
10321,193.68491904761908
10322,43.50459544646101
10323,26.393201058201065
10324,51.19897070793221
10325,4.6685
10326,15.513
10327,0.5257123836088233
10328,55.1679594014238
10329,116.31525625680504
10330,5.7983809523809535
10331,53.34217316017316
10332,22.17397619047619
10333,65.87368754089047
10334,27.395333333333333
10335,2.399
10336,8.296666666666669
10337,7.135
10338,22.71033333333333
10339,170.46266666666668
10340,68.17133571428573
10341,25.396033333333335
10342,166.88502898316494
10343,110.43818666424804
10344,71.83540513339717
10345,28.973
10346,48.24060275514092
10347,32.43377844410492
10348,96.06
10349,104.56896785714284
10350,113.05431255411254
10351,37.64480848197764
10352,39.49440346191588
10353,62.66028276380617
10354,56.043368223113404
10355,57.90222097902098
10356,4.950538095238092
10357,160.92639336211175
10358,0.4214732555113627
10359,52.58821987310076
10360,157.55322162998868
10361,42.93154108946608
10362,6.998
10363,44.037
10364,5.668348020498019
10365,18.488333333333337
10366,7.256666666666667
10367,4.782
10368,49.116
10369,74.84092780210844
10370,13.851833333333335
10371,100.82783124098123
10372,2.2734624999999995
10373,171.53261785714287
10374,23.2835
10375,43.7265
10376,6.01
10377,27.061700000000002
10378,50.11603991596638
10379,5.689883333333334
10380,41.40724325674325
10381,0.4724999999999997
10382,113.25004545454546
10383,55.128133333333324
10384,211.95306500269834
10385,84.98830821368175
10386,101.51524584051789
10387,106.5692924898201
10388,10.391
10389,31.701
10390,83.717
10391,5.996
10392,0.6587999999999999
10393,51.427704690689694
10394,54.978730310532434
10395,31.937676587301585
10396,42.753883333333334
10397,12.028142857142857
10398,47.88140992063493
10399,38.570800000000006
10400,110.45728487961313
10401,10.169
10402,47.95352846320346
10403,12.148166703296702
10404,63.296
10405,17.265187510910575
10406,68.81195377816199
10407,20.164
10408,111.57558962842715
10409,70.58573333333334
10410,0.992923429348335
10411,68.58985000000001
10412,2.0746666666666664
10413,36.53233333333333
10414,1.1481666666666666
10415,5.72
10416,0.0
10417,134.62269810606062
10418,10.002166666666666
10419,9.58
10420,36.77
10421,154.66233181631992
10422,140.8802
10423,17.548099999999998
10424,111.57558962842715
10425,2.493
10426,0.04
10427,97.68078333333332
10428,46.12199999999999
10429,72.68524770258979
10430,20.213
10431,53.47334152198246
10432,7.801
10433,42.116556160506164
10434,1.3796666666666668
10435,59.33874066865089
10436,46.6820051844493
10437,1.8436552371647958
10438,104.13470043290046
10439,86.612
10440,0.599
10441,33.56191450162038
10442,34.0422217776893
10443,35.185
10444,44.962197477175145
10445,0.26158216374269005
10446,45.4516
10447,2.934
10448,70.33758509453511
10449,20.845212121212125
10450,2.0998
10451,65.10744285714287
10452,28.805416666666666
10453,17.135
10454,6.425083333333333
10455,61.1684
10456,40.0891
10457,32.98246149620253
10458,159.75666233766236
10459,12.023399999999999
10460,2.9523
10461,17.821
10462,32.60843214285714
10463,93.23
10464,62.24690808080807
10465,22.497766666666667
10466,164.9352182178932
10467,35.354181818181814
10468,5.988
10469,42.554
10470,7.575285714285714
10471,127.9928
10472,35.358
10473,6.210187770562771
10474,27.428
10475,75.82326116310162
10476,73.77968211294862
10477,86.325
10478,46.52149545454545
10479,13.422
10480,1.8581192857142854
10481,0.877142735042735
10482,25.27117121212121
10483,72.00908692168116
10484,107.1484514566282
10485,6.207634523809524
10486,21.623
10487,27.929583333333333
10488,0.023
10489,25.853
10490,10.822
10491,31.201444444444444
10492,41.468
10493,73.1075394756019
10494,47.444547619047626
10495,40.324
10496,2.0785108784893267
10497,52.67061666666667
10498,6.126375
10499,169.93969420995674
10500,49.91143562471377
10501,54.553536436517376
10502,42.28655555555555
10503,85.230538977689
10504,4.8294
10505,37.792
10506,22.968333333333334
10507,156.20674999999997
10508,0.2744719906904689
10509,2.4464731504485853
10510,56.179
10511,90.1259798559284
10512,70.88365674603175
10513,64.18508015873016
10514,68.8005
10515,79.74719999999999
10516,0.39736666666666676
10517,0.12945833333333331
10518,17.621216666666662
10519,14.435
10520,92.4110213897214
10521,52.79829468380012
10522,1.3984258227883228
10523,179.2645777777778
10524,37.761
10525,105.7115
10526,86.486
10527,115.94196366408616
10528,12.51801190476191
10529,14.242
10530,38.69741666666667
10531,8.0
10532,111.41439972225145
10533,25.202916666666667
10534,37.67108333333333
10535,52.65658730298893
10536,93.65730952380953
10537,83.64692708366583
10538,50.54313095238096
10539,2.260280839438339
10540,34.33553333333333
10541,1.9157241924741926
10542,43.20693063936392
10543,109.17469166666669
10544,0.158052380952381
10545,129.5581690476191
10546,54.64754883358472
10547,85.677
10548,1.5559821428571428
10549,46.77413913950537
10550,65.2893958428281
10551,6.64175
10552,2.712728681540337
10553,9.507066666666667
10554,47.51202798711265
10555,83.50373931709548
10556,74.68127799413242
10557,10.292200000000001
10558,163.58502170432328
10559,167.0461866782383
10560,2.5734582417582414
10561,49.78570444033658
10562,34.750417460317465
10563,0.8701333333333333
10564,69.93
10565,101.14768784947485
10566,7.819788888888889
10567,47.30771262626263
10568,138.40993809523812
10569,56.15853324420677
10570,191.3986878526144
10571,122.21043727737228
10572,103.72312857142856
10573,33.79623333333334
10574,54.81575
10575,6.427866666666667
10576,156.1358012265513
10577,71.59786666666668
10578,5.545
10579,39.222
10580,18.175277777777776
10581,63.553296074714495
10582,110.98428333333334
10583,20.393266666666666
10584,21.341
10585,41.63591992680258
10586,159.64962992424245
10587,71.36805304693748
10588,109.3227426492793
10589,66.3807696969697
10590,5.63
10591,24.801025832500834
10592,175.62644999999998
10593,95.35256158008657
10594,5.238880952380952
10595,44.83974047094668
10596,98.35659935897432
10597,106.09359336908759
10598,1.847091792084727
10599,49.108
10600,42.36756666666666
10601,68.0065
10602,68.90619440190291
10603,33.61615
10604,77.1202401482998
10605,15.510650000000004
10606,15.322
10607,42.643
10608,98.062
10609,46.447733296810426
10610,68.30310637695636
